sold_at,WAWA1.MM5W,WAWA1.MM4K,WAWA1.MM57,WAWA1.MMFO,WAWA1.MM4S,WAWA1.MMEV,WAWA1.MM9P,WAWA1.MM18J,WAWA1.MM11S,WAWA1.MM13P,WAWA1.MMQY,WAWA1.MMIP,WAWA1.MMFE,WAWA1.MMM9,WAWA1.MM1E3,WAWA1.MMCF,WAWA1.MMIQ,WAWA1.MMDN,WAWA1.MM1VW,WAWA1.MMEJ,WAWA1.MMLP,WAWA1.MM3E,WAWA1.MM12U,WAWA1.MM9R,WAWA1.MM5Z,WAWA1.MMCD,WAWA1.MMNZ,WAWA1.MM12M,WAWA1.MM4C,WAWA1.MMKG,WAWA1.MM17J,WAWA1.MM10X,WAWA1.MM4M,WAWA1.MMZW,WAWA1.MMBH,WAWA1.MM13G,WAWA1.MM18Q,WAWA1.MM13M,WAWA1.MM3F,WAWA1.MMCT,WAWA1.MM4D,WAWA1.MMC9,WAWA1.MMC8,WAWA1.MM12V,WAWA1.MM66,WAWA1.MM4V,WAWA1.MMBE,WAWA1.MM1FJ,WAWA1.MM1OE,WAWA1.MM1BU,WAWA1.MM1GV,WAWA1.MM1H0,WAWA1.MM3H,WAWA1.MM3P,WAWA1.MM3W,WAWA1.MM4F,WAWA1.MM4H,WAWA1.MM4Z,WAWA1.MM5G,WAWA1.MM5J,global_id,type,WAWA1.MM5K,status,WAWA1.MM6Z,WAWA1.MM9I,WAWA1.MM10C,WAWA1.MM10J,WAWA1.MM11R,WAWA1.MM11Y,WAWA1.MM11Z,WAWA1.MM18B,WAWA1.MM19U,WAWA1.MM116,WAWA1.MM167,WAWA1.MMAP,WAWA1.MMAQ,WAWA1.MMB8,WAWA1.MMBD,WAWA1.MMCE,WAWA1.MMD2,WAWA1.MMEC,WAWA1.MMEK,WAWA1.MMFX,WAWA1.MMG9,WAWA1.MMGA,WAWA1.MMHE,WAWA1.MMHP,WAWA1.MMI3,WAWA1.MMJ9,WAWA1.MMJQ,WAWA1.MMK6,WAWA1.MMMH,WAWA1.MMNI,WAWA1.MMQ9,WAWA1.MMVV,WAWA1.MMWE,WAWA1.MMXZ,WAWA1.MMY1,WAWA1.MMZY,WAWA1.MMZZ,WAWA1.MM11W
2018-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,,25.32991323210415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.83120150187738,,,,,,,,,23.657462686567175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.57,,,
2018-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,23.443291139240497,,,,,,,,,,,,,,,,,,,,,,29.55805825242713,18.89657458563538,,,,,,,,,,26.554045454545385,,,,,,,,,24.54189453124998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.484242424242428,,,
2018-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,26.04377646062656,,,,,,,,,,,,,,,,,,,,,,34.16538793103442,17.033269689737484,,,,,,,,,,27.641957446808487,,,,,,,,,23.250318471337568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.22303754266212,,,
2018-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,24.10035656401945,,,,,,,,,,,,,,,,,,,,,,35.06826295585417,19.40076726342711,,,,,,,,,,28.949114799446775,,,,,,,,,22.283144796380103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.185188118811887,,,
2018-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,23.401133391455915,,,,,,,,,,,,,,24.282852941176305,,,,,,,,34.814023991275825,19.832906403940896,,,,,,,,,,28.282906626506,,,,,,,,,23.308262806236083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.235496957403647,,,
2018-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,24.496379585326956,,,,,,,,,,,,,,25.75268925738984,,,,,,,,35.9968113207547,19.78392857142858,,,,,,,,,,31.459311740890698,,,,,,,,,23.173189300411526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.90751633986926,,,
2018-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,25.53561576354677,,,,,,,,,,,,,,27.025382817065818,,,,,,,,36.65920398009947,22.38724845995893,,,,,,,,,,33.78267045454548,,,,,,,,,23.463641404805912,,,,,,,,,,,,,,,14.391500000000002,,,,,,,,,,,,,,,27.774639769452452,,21.34642857142857,
2018-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,25.31535016286646,,,,,,,,,,,,,,25.252158792650782,,,,,,,,34.751411992263,19.291311881188125,,,,,,,,,,31.14388963660834,,,,,,,,,25.358107142857154,,,,,,,,,,,,,,,30.923832335329333,,,,,,,,,,,,,,,28.4649295774648,,28.03168168168169,
2018-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,24.434387656701954,,,,,,,,,,,,,,23.694712254569875,,,,,,,,31.222441209406416,19.250292553191507,,,,,,,,,,29.42670750382843,,,,,,,,,24.992643923240916,,,,,,,,,,,,,,,30.79453846153844,,,,,,,,,,,,,,,26.807077175697838,,28.81493530499077,
2018-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,24.482053811659195,,,,,,,,,,,,,,23.685336866010424,,,,,,,,33.18452595936796,17.487204030226717,,,,,,,,,,25.388830963665033,,,,,,,,,20.35292134831459,28.153333333333357,,,,,,,,,,,,,,30.03056985294114,,,,,,,,,,,,,,,24.725226039782964,,27.790267857142897,
